OBJECTID,SciName,CommName_E,CommName_F,Population,SpeciesID,SiteID,SiteName,CHApproach,CHMethod,Region,ProvTerr,LandTenure,UTMZone,Easting,Northing,Latitude,Longitude,Area_ha,Comments,DateEdited,CHStatus,CHDetail,CHVariant,FedDept,Shape_Leng,Shape_Area
324,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,384808.8377,5439009.074,49.0931435,-118.5778588,153.6740727,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,9711.900006,1536740.727
325,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,372410.9563,5440145.482,49.10091561,-118.7479618,1.958603383,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,778.138828,19586.03383
326,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,371490.3039,5440210.48,49.10130838,-118.7605892,0.749521711,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,360.6152477,7495.217109
327,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,325876.7872,5441471.957,49.10142927,-119.3855469,0.557532932,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,351.5840093,5575.329317
328,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,385055.6111,5440018.347,49.1022651,-118.574767,0.105794035,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,148.1016677,1057.940346
329,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,373810.6299,5440206.165,49.10174993,-118.7288145,1.765502502,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,570.7836167,17655.02502
330,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,369326.9993,5440413.768,49.10268045,-118.7902773,1.112634345,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,409.1755327,11126.34345
331,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,373062.2913,5440023.099,49.09994997,-118.7390044,16.57013167,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,3550.387252,165701.3167
332,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,369573.8465,5440471.552,49.10325238,-118.7869157,0.265541774,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,243.5268062,2655.417736
333,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,384319.28,5440000.66,49.10196803,-118.5848459,20.74944289,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,3520.584659,207494.4289
334,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,373560.9591,5440338.061,49.10288459,-118.7322747,2.007165341,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,659.9806151,20071.65341
335,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,341472.2752,5441158.649,49.10282945,-119.1719293,4.643475222,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,915.3569378,46434.75222
336,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,331360.2354,5441347.998,49.10184263,-119.3104351,7.777715266,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1472.414107,77777.15266
337,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,357462.5569,5440923.193,49.10462574,-118.9529102,1.016853053,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,444.1030307,10168.53053
338,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,329806.5034,5441030.676,49.09856268,-119.3315698,94.70830971,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,7894.33376,947083.0971
339,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,372089.5572,5440483.12,49.10388465,-118.7524697,11.8208554,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1949.483138,118208.554
340,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,336220.1889,5441214.102,49.1019521,-119.2438518,27.65635945,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,3558.144864,276563.5945
341,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,341586.3181,5441421.911,49.10522529,-119.1704713,1.624509807,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,573.8222219,16245.09807
342,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,361731.5649,5441049.97,49.10673995,-118.8944979,0.093315247,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,126.696926,933.152472
343,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,328519.6303,5441828.907,49.10537979,-119.3495228,4.068782106,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1204.262101,40687.82106
344,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,324423.1073,5442085.424,49.10652968,-119.4057112,1.587229587,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,695.3756976,15872.29587
345,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,368308.1272,5440960.587,49.10737962,-118.8044073,0.860962907,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,532.4999261,8609.629068
346,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322913.2483,5442243.375,49.10751645,-119.4264488,1.891359752,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,721.6528185,18913.59752
347,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,368342.7129,5441065.169,49.10832731,-118.8039678,0.133412785,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,152.0492207,1334.127847
348,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,336561.1132,5441842.831,49.10769415,-119.2394391,7.284267196,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1236.633455,72842.67196
349,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,338934.5311,5440764.545,49.09862776,-119.2065141,457.4414206,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,37584.39529,4574414.206
350,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,327293.1206,5441288.493,49.10017956,-119.3660816,255.0998183,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,25060.22159,2550998.183
351,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,370360.3875,5441203.083,49.10999593,-118.77638,0.058505423,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,110.4553089,585.0542347
352,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,368278.1655,5441263.431,49.11009607,-118.8049165,0.183847992,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,177.3533775,1838.479925
353,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,356711.3721,5441457.02,49.1092504,-118.9633853,2.841690095,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,792.6431316,28416.90095
354,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,321900.5683,5442576.665,49.11021944,-119.4404584,0.578588033,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,292.8299815,5785.880326
355,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,366287.4852,5441363.449,49.11056571,-118.8322123,0.248888447,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,193.9738763,2488.884466
356,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,330376.577,5442386.044,49.11090221,-119.3243361,0.587305989,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,297.2602864,5873.059888
357,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323021.2513,5442512.357,49.10996497,-119.4250882,4.031709812,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1201.221771,40317.09812
358,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,341420.0554,5442049.389,49.11082284,-119.172994,1.86878488,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,608.4065369,18687.8488
359,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,327090.8706,5442351.219,49.10967427,-119.3693049,8.38602757,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2401.398625,83860.2757
360,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,322082.6519,5442697.698,49.1113599,-119.438019,2.569335215,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,831.3217272,25693.35215
361,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,329269.4792,5442418.853,49.11089077,-119.3395072,3.409820141,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1036.149141,34098.20141
362,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,323398.8817,5440155.297,49.0888896,-119.4188882,995.3189081,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,73838.79607,9953189.081
363,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,330737.0998,5441985.955,49.10740551,-119.3192324,79.99114352,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,13100.23252,799911.4352
364,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,349451.4401,5441965.377,49.11208613,-119.0629868,0.661775686,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,453.0052806,6617.756858
365,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,342569.7538,5442136.104,49.1118977,-119.1572855,1.622898116,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,637.3673375,16228.98116
366,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,330672.9843,5442586.593,49.11278643,-119.320362,0.555298156,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,409.7306528,5552.981555
367,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,356665.4757,5441811.801,49.11242924,-118.9641398,1.690829997,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,654.0035408,16908.29997
368,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,366856.5296,5441609.282,49.11289943,-118.8245002,1.202533755,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,476.0000395,12025.33755
369,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,332189.3956,5442362.253,49.11118567,-119.2995064,11.56282423,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2322.947986,115628.2423
370,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,342754.7791,5442320.797,49.11360525,-119.1548239,3.131191356,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,837.1647094,31311.91356
371,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_2,Okanagan-Boundary,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,11,371473.7103,5441541.701,49.11327419,-118.7612401,1.99332123,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,680.0523924,19933.2123
